datetime,open,high,low,close,tickvol,rsi_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,atr_14,sma_50,ema_20,return_lag_1,close_lag_1,return_lag_2,close_lag_2,return_lag_3,close_lag_3,return_lag_5,close_lag_5,return_lag_10,close_lag_10
2025-10-03 12:00:00,30936.9,31035.5,30936.9,30967.8,486,68.69737665673937,192.29217929494916,78.27874672601675,114.01343256893242,29684.028654397167,30377.260000000002,31070.491345602837,4.564146638655593,0.9259328460446798,207.22711232297803,30277.122000000003,30497.938475882464,0.0009988072495950018,30936.9,0.009380704041720866,30680.0,0.006346575676334343,30772.5,0.002775070348195241,30882.1,0.030192746555245842,30060.2
2025-10-03 14:00:00,30957.8,30981.7,30895.8,30922.2,517,66.59146658729534,201.17336438348502,69.72794545164209,131.44541893184294,29705.29091246005,30420.975000000002,31136.659087539956,4.705201510076215,0.8501719604545609,198.560890014194,30293.098,30538.34433532223,-0.001472497239067616,30967.8,-0.00047516073039000073,30936.9,0.007894393741851413,30680.0,-0.00012934017111709828,30926.2,0.024371821840889263,30186.5
2025-10-03 16:00:00,30927.2,30927.3,30803.0,30900.7,306,65.57083574543205,204.12388416073372,58.14277218311261,145.9811119776211,29754.30399344939,30467.52,31180.73600655061,4.681812018507647,0.803680789565441,193.25654072746582,30308.631999999998,30572.854398624873,-0.0006952933491148894,30922.2,-0.002166766770645645,30967.8,-0.0011701237034091871,30936.9,0.004166057356405961,30772.5,0.01890033797708357,30327.5
2025-10-06 10:00:00,30970.2,31138.0,30840.3,30966.5,1252,67.2264012088912,209.3583496937863,50.701790172932135,158.65655952085416,29775.684019288736,30507.45,31239.215980711266,4.797293649330016,0.8136590194817542,200.71678781836118,30324.616,30610.344455898696,0.002129401599316516,30900.7,0.0014326276914320424,30922.2,-4.1979087955890115e-05,30967.8,0.009338331160364977,30680.0,0.0201718378346325,30354.2
2025-10-06 12:00:00,30966.6,31048.0,30942.3,31015.5,688,68.44333202184934,214.98240844823522,45.06067914190484,169.92172930633038,29802.498957244356,30549.720000000005,31296.941042755654,4.891835622425666,0.8116748414112256,193.929874402764,30339.842000000004,30648.930698194057,0.0015823551257003743,30966.5,0.0037151261945522762,30900.7,0.003017249742903072,30922.2,0.00254065533392156,30936.9,0.019180593983924688,30431.8
2025-10-06 14:00:00,31000.5,31112.2,30980.3,31055.6,807,69.4432890492146,220.1376407094358,40.17272912248433,179.96491158695147,29858.212497296638,30599.795000000002,31341.377502703366,4.846976933690989,0.8073191440860629,189.49916908828095,30350.656000000003,30687.661107889864,0.001292901936128743,31015.5,0.002877302891834743,30966.5,0.005012831424530795,30900.7,0.0028352030173277587,30967.8,0.005618141253347364,30882.1
2025-10-06 16:00:00,31050.7,31119.5,30980.6,30991.7,720,65.86178957038697,216.5705133846277,29.284481438140972,187.28603194648673,29919.996947951488,30643.81,31367.623052048515,4.72404085554971,0.7403175785621796,185.8849427248324,30362.221999999998,30716.617192852733,-0.0020575999175671544,31055.6,-0.0007673582563556547,31015.5,0.000813782636074567,30966.5,0.0022475761750457846,30922.2,0.0021179453020416794,30926.2
2025-10-07 10:00:00,30764.0,30853.7,30674.4,30810.3,953,56.89155995128586,196.83706019983947,7.640822602682192,189.19623759715728,29993.56589971423,30678.005,31362.44410028577,4.462083504359361,0.5966448292804735,195.27173253020146,30371.552,30725.539364961995,-0.005853180044979811,30991.7,-0.007898736459768907,31055.6,-0.006616046815302035,31015.5,-0.0029255000695778133,30900.7,0.001228369485742009,30772.5
2025-10-07 12:00:00,30810.3,31002.1,30770.8,30972.1,633,61.87882276587634,192.040342631135,2.2752840271821526,189.76505860395284,30067.977054141083,30718.594999999998,31369.21294585891,4.235987654115783,0.6948186348175012,197.8451802066156,30383.902,30749.02133020371,0.005251490572957707,30810.3,-0.0006324273918500989,30991.7,-0.0026887260268679825,31055.6,0.0001808405857943729,30966.5,0.009520860495436656,30680.0
2025-10-07 14:00:00,30937.2,31038.8,30937.2,30991.7,400,62.44561364746822,187.6572694062961,-1.686231358125383,189.3435007644215,30142.388057059332,30757.6,31372.811942940665,4.000389776449832,0.6902596354688938,190.97052447757153,30396.778,30772.13358447002,0.0006328276093645613,30972.1,0.005887641470547322,30810.3,0.0,30991.7,-0.0007673582563556547,31015.5,0.0017713474847189659,30936.9
2025-10-07 16:00:00,30991.8,31016.1,30861.4,30910.5,551,58.56098452463453,175.60720041923923,-10.989040276145829,186.59624069538506,30277.234640231574,30800.115,31322.99535976843,3.39531433417328,0.6055547391843954,188.37977272917334,30410.852000000003,30785.311338330015,-0.0026200563376646002,30991.7,-0.0019888867722885895,30972.1,0.003252159180533898,30810.3,-0.004672265227527395,31055.6,-0.001850309030670516,30967.8
2025-10-08 10:00:00,30729.2,30843.5,30664.5,30761.9,909,52.16543428505188,152.3109104673349,-27.42826418244013,179.73917464977504,30391.897430503206,30828.885000000002,31265.872569496798,2.8349229594050898,0.42335594342290356,192.4955032485181,30420.976000000002,30783.08168706049,-0.004807427896669325,30910.5,-0.007414888502405459,30991.7,-0.006786753239205523,30972.1,-0.007414888502405459,30991.7,-0.005183977854098298,30922.2
