datetime,open,high,low,close,tickvol,rsi_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,atr_14,sma_50,ema_20,return_lag_1,close_lag_1,return_lag_2,close_lag_2,return_lag_3,close_lag_3,return_lag_5,close_lag_5,return_lag_10,close_lag_10
2025-06-11 16:00:00,1530.0,1530.63,1529.49,1529.64,46,81.00228147903739,9.248354126770892,1.4730359255524812,7.77531820121841,1490.9995978239278,1511.8600000000001,1532.7204021760724,2.7595679727054465,0.9261662802549978,5.1039082191184395,1496.8575999999998,1513.4175254669906,-0.00015687504902350824,1529.88,0.0019716630748773945,1526.63,0.0021292068213234483,1526.39,0.008345528616066078,1516.98,0.015623028862433719,1506.11
2025-06-12 10:00:00,1533.31,1536.31,1523.37,1525.87,554,72.59030199432382,9.097618339858855,1.0578401109123554,8.0397782289465,1492.35198037204,1513.1989999999998,1534.0460196279596,2.75535730964133,0.8039043524237361,5.663629060609983,1498.0082,1514.6034754225152,-0.0024646322010408728,1529.64,-0.002621120610767025,1529.88,-0.0004978285504675384,1526.63,0.005568662598357532,1517.42,0.012393925118929783,1507.19
2025-06-12 12:00:00,1525.87,1528.02,1522.6,1525.12,598,71.01040938810858,8.81601487900366,0.6209893200457284,8.195025558957932,1494.4040197066663,1514.5665000000001,1534.728980293334,2.6624754070995005,0.7617113531287364,5.646226984852133,1499.1408000000001,1515.6050491917995,-0.0004915228689207352,1525.87,-0.002954943646871322,1529.64,-0.0031113551389653216,1529.88,-0.0008320285117173754,1526.39,0.011889596602972397,1507.2
2025-06-12 14:00:00,1524.99,1531.25,1524.54,1531.13,590,75.594334465681,8.974348180282504,0.6234580970596575,8.350890083222847,1496.500314220962,1516.2535,1536.006685779038,2.6055254980829985,0.8765595121316329,5.722210771648411,1500.2382,1517.0836159354376,0.00394067352077232,1525.12,0.0034472137206971176,1525.87,0.0009740854057163073,1529.64,0.002947669048819934,1526.63,0.010753610942409786,1514.84
2025-06-12 16:00:00,1531.0,1531.73,1530.5,1531.14,101,75.60124757237999,8.996924434215543,0.5168274807941575,8.480096953421386,1499.23711461497,1517.9415000000001,1536.6458853850302,2.4644408740429107,0.8528183291861416,5.401338573673526,1501.307,1518.4223191796816,6.5311240717846886e-06,1531.13,0.003947230381871725,1525.12,0.0034537673589494222,1525.87,0.0008235940073730852,1529.88,0.009434148849904123,1516.83
2025-06-13 10:00:00,1549.13,1550.02,1541.09,1542.23,2021,81.7688131555004,9.796755693744899,1.0533269922588104,8.743428701486089,1498.4675628667635,1519.5945000000002,1540.7214371332368,2.7806019478534107,1.035702356125961,6.364100104125409,1502.914,1520.6897173530454,0.007242969290855106,1531.14,0.007249547719657912,1531.13,0.011218789341166602,1525.12,0.008230694804006067,1529.64,0.016644912919089316,1516.98
2025-06-13 12:00:00,1542.11,1549.72,1542.01,1548.98,1104,84.36021029592152,10.850221715384578,1.6854344111187913,9.164787304265786,1497.391466391134,1521.606,1545.820533608866,3.1827600060549286,1.0652390511039436,6.460235810973597,1504.7294,1523.3840299860888,0.0043767790796445105,1542.23,0.01165144924696615,1531.14,0.011658056468098588,1531.13,0.015145458001009304,1525.87,0.02079846054487211,1517.42
2025-06-13 14:00:00,1548.85,1552.57,1546.71,1552.32,830,85.46141616090378,11.818376328174963,2.1228712191273402,9.695505109047623,1496.2874332240933,1523.63,1550.972566775907,3.5891347342736473,1.0246398451750394,6.417361824475475,1506.0504,1526.1398366540802,0.002156257666335204,1548.98,0.0065424742094239985,1542.23,0.013832830440064114,1531.14,0.017834662190516104,1525.12,0.016987794731359473,1526.39
2025-06-13 16:00:00,1552.07,1552.71,1551.7,1552.23,101,85.28715445653174,12.435040183458568,2.191628059528755,10.243412123929813,1496.339086515666,1525.728,1555.1169134843342,3.852444666983122,0.9508843107474345,6.031121694155798,1507.4198,1528.6246141155964,-5.7977736549141845e-05,1552.32,0.0020981549148471057,1548.98,0.0064841171550287235,1542.23,0.01378067179142195,1531.13,0.016768961699953344,1526.63
2025-06-16 10:00:00,1557.06,1561.98,1554.12,1556.31,1391,86.61919223079721,13.101941606447781,2.286823586014373,10.815118020433408,1497.302548380974,1528.222,1559.141451619026,4.0464607392153695,0.9542124541225098,6.296755858858956,1508.857,1531.2613175331587,0.0026284764500106306,1552.23,0.0025703463203463617,1552.32,0.004732146315640007,1548.98,0.016438731925232153,1531.14,0.017275864773707683,1529.88
2025-06-16 12:00:00,1556.44,1560.14,1555.94,1558.17,658,87.18863832870338,13.623508913844262,2.246712714728684,11.376796199115578,1498.9915872325741,1530.825,1562.658412767426,4.158987835634497,0.929501546060768,6.146987583226177,1510.3247999999999,1533.8240491966674,0.001195134645411322,1556.31,0.0038267524786919083,1552.23,0.0037685528756958853,1552.32,0.010335682745115982,1542.23,0.018651447399388177,1529.64
