datetime,open,high,low,close,tickvol
2025-09-17 10:00:00,30143.8,30238.8,30138.8,30238.8,29
2025-09-17 10:05:00,30248.8,30258.8,30223.8,30258.8,20
2025-09-17 10:10:00,30268.8,30293.8,30268.8,30288.8,11
2025-09-17 10:15:00,30288.8,30288.8,30142.7,30228.3,26
2025-09-17 10:20:00,30228.4,30228.4,30193.7,30200.1,22
2025-09-17 10:25:00,30195.3,30216.5,30195.3,30216.3,25
2025-09-17 10:30:00,30216.2,30216.2,30185.9,30190.7,22
2025-09-17 10:35:00,30190.6,30199.9,30164.7,30165.0,40
2025-09-17 10:40:00,30170.0,30190.6,30170.0,30175.5,26
2025-09-17 10:45:00,30175.6,30175.6,30142.7,30148.1,44
2025-09-17 10:50:00,30143.1,30154.6,30128.4,30149.8,29
2025-09-17 10:55:00,30149.9,30165.5,30135.5,30165.5,40
2025-09-17 11:00:00,30165.5,30175.3,30144.4,30154.3,37
2025-09-17 11:05:00,30149.3,30166.0,30149.0,30165.9,31
2025-09-17 11:10:00,30168.4,30173.4,30133.1,30133.1,22
2025-09-17 11:15:00,30133.1,30133.2,30102.7,30112.7,25
2025-09-17 11:20:00,30112.7,30130.9,30111.5,30120.6,28
2025-09-17 11:25:00,30120.6,30130.4,30109.9,30114.8,18
2025-09-17 11:30:00,30114.8,30162.9,30114.8,30162.8,49
2025-09-17 11:35:00,30167.8,30167.8,30133.0,30148.2,37
2025-09-17 11:40:00,30143.2,30148.2,30109.4,30129.6,41
2025-09-17 11:45:00,30129.6,30148.7,30123.8,30128.8,26
2025-09-17 11:50:00,30128.8,30138.9,30123.8,30133.5,23
2025-09-17 11:55:00,30138.5,30138.5,30123.3,30123.4,20
2025-09-17 12:00:00,30123.4,30123.4,30098.9,30104.0,27
2025-09-17 12:05:00,30099.0,30103.9,30082.8,30082.8,26
2025-09-17 12:10:00,30082.8,30082.8,30058.0,30067.6,32
2025-09-17 12:15:00,30062.6,30072.5,30042.5,30048.3,43
2025-09-17 12:20:00,30048.4,30058.9,30043.8,30058.8,24
2025-09-17 12:25:00,30058.7,30083.3,30058.7,30073.4,18
2025-09-17 12:30:00,30073.5,30105.6,30073.5,30102.9,30
2025-09-17 12:35:00,30097.8,30117.0,30097.8,30116.8,23
