datetime,open,high,low,close,tickvol,rsi_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,atr_14,sma_50,ema_20,return_lag_1,close_lag_1,return_lag_2,close_lag_2,return_lag_3,close_lag_3,return_lag_5,close_lag_5,return_lag_10,close_lag_10
2026-01-23 16:00:00,13135.1,13137.1,13123.0,13123.4,1497,31.024039208387457,-18.06076912593744,-0.0636599570078964,-17.997109168929544,13114.104500728325,13155.8725,13197.640499271674,0.6349711776497508,0.11127537150167953,16.654794183258982,13194.697000000002,13155.276040351504,-0.0009059557071402491,13135.3,-0.001316520428896517,13140.7,-0.0015178778621889322,13143.35,-0.0016697919796734295,13145.35,-0.0025007030852138845,13156.3
2026-01-23 16:15:00,13123.45,13129.6,13117.1,13122.35,1708,30.727182954319844,-18.54562988786165,-0.4388165751456832,-18.106813312715968,13115.489699885838,13151.52,13187.550300114162,0.5479260209338837,0.09520181753170281,16.358023170169055,13193.009000000002,13152.140226984695,-8.000975356992068e-05,13123.4,-0.0009858929754172907,13135.3,-0.0013964248479914065,13140.7,-0.0015028039658806502,13142.1,-0.0023871519528650964,13153.75
2026-01-23 16:30:00,13122.1,13123.25,13100.8,13105.8,3278,26.433789651619858,-20.034388263866276,-1.5420599609202483,-18.492328302946028,13113.508093041975,13146.704999999998,13179.90190695802,0.5050224669683049,-0.11609655459351875,16.793164372299888,13191.101,13147.72687203377,-0.0012612070246564855,13122.35,-0.0013411158693631409,13123.4,-0.002245856584927597,13135.3,-0.0028569580814633566,13143.35,-0.004455180429110306,13164.45
2026-01-23 16:45:00,13105.6,13123.1,13099.65,13123.1,2477,36.43253701809105,-19.592425301889307,-0.8800775991546246,-18.712347702734682,13113.323324993018,13143.7825,13174.24167500698,0.463476552613089,0.1604881781062922,17.268652631421375,13189.483999999999,13145.381455649604,0.0013200262479209357,13105.8,5.715439688769308e-05,13122.35,-2.285992959139005e-05,13123.4,-0.0013393502629236442,13140.7,-0.0021708302760489184,13151.65
2026-01-23 17:00:00,13121.95,13130.3,13116.75,13118.2,2204,34.982263945802686,-19.413765712854,-0.5611344080954552,-18.852631304758546,13109.866306778045,13142.0575,13174.248693221956,0.4898957902437342,0.12944057656538718,17.0030345863198,13187.603,13142.792745587736,-0.00037338738560244167,13123.1,0.0009461459811688222,13105.8,-0.0003162543294454867,13122.35,-0.001301835511940963,13135.3,-0.001974262314413555,13144.15
2026-01-23 17:15:00,13118.1,13124.1,13111.1,13124.1,2244,38.17361679918567,-18.58189548540031,0.21658865548658923,-18.7984841408869,13107.928739139224,13140.567500000001,13173.206260860778,0.4967633378204789,0.2477309253521571,16.717103544439812,13185.673,13141.01248410319,0.0004497568263939211,13118.2,7.620150726572739e-05,13123.1,0.0013963283431763784,13105.8,5.3339835713428485e-05,13123.4,-0.00161654121039001,13145.35
2026-01-23 17:30:00,13124.15,13133.3,13121.05,13130.2,2237,41.37745207454256,-17.23177612787731,1.253366410407672,-18.485142538284983,13106.998380246752,13139.942500000001,13172.88661975325,0.5014347627966977,0.35213597945594605,16.398024719836968,13183.476999999999,13139.98272371241,0.0004647937763351262,13124.1,0.0009147596469027963,13118.2,0.0005410307015873972,13123.1,0.0005982160207584908,13122.35,-0.000905486946530587,13142.1
2026-01-23 17:45:00,13130.1,13133.2,13123.1,13131.4,1975,42.014035486061616,-15.881890293601828,2.082601795746527,-17.964492089348354,13106.485522806894,13138.695,13170.904477193106,0.4902994885429043,0.38675693249747234,15.948165811277212,13180.253,13139.165321454086,9.139236264488204e-05,13130.2,0.0005562286175813114,13124.1,0.001006235611592965,13118.2,0.0019533336385417766,13105.8,-0.0009092050352460523,13143.35
2026-01-23 18:00:00,13131.1,13137.6,13119.1,13120.25,1954,37.89623760001115,-15.532755918673502,1.945388936539885,-17.478144855213387,13104.78510757001,13136.900000000001,13169.014892429994,0.48892649605298544,0.24077447034429572,16.13043968190027,13177.539000000002,13137.363862267981,-0.0008491097674276915,13131.4,-0.0007577950069306283,13130.2,-0.0002933534489983902,13124.1,-0.0002171742957075562,13123.1,-0.0015562336861811854,13140.7
2026-01-23 18:15:00,13120.1,13142.7,13120.0,13142.1,2590,48.54013192636868,-13.339186184257414,3.311166936764778,-16.650353121022192,13105.914073476477,13135.900000000001,13165.885926523526,0.4565492508853529,0.6033818313923849,16.599693990336018,13175.570000000002,13137.814923004364,0.0016653646081439266,13120.25,0.0008148407633612464,13131.4,0.0009063075962285616,13130.2,0.0018218962967480046,13118.2,0.0005176889755087455,13135.3
