datetime,open,high,low,close,tickvol
2025-05-22 15:30:00,1468.86,1469.38,1468.35,1469.02,67
2025-05-22 15:45:00,1469.02,1469.02,1468.09,1468.34,67
2025-05-22 16:00:00,1468.47,1468.73,1468.21,1468.49,65
2025-05-23 10:00:00,1475.03,1477.56,1474.91,1476.69,99
2025-05-23 10:15:00,1476.69,1478.19,1475.97,1476.24,99
2025-05-23 10:30:00,1476.37,1478.83,1476.12,1478.7,84
2025-05-23 10:45:00,1478.82,1480.05,1478.23,1479.56,90
2025-05-23 11:00:00,1479.56,1480.77,1478.32,1478.43,92
2025-05-23 11:15:00,1478.43,1478.9,1477.39,1478.9,73
2025-05-23 11:30:00,1478.9,1478.91,1477.37,1477.48,65
2025-05-23 11:45:00,1477.6,1477.86,1475.99,1476.26,62
2025-05-23 12:00:00,1476.26,1476.4,1475.25,1475.49,57
2025-05-23 12:15:00,1475.49,1475.6,1474.35,1474.49,70
2025-05-23 12:30:00,1474.62,1476.56,1474.5,1475.9,76
2025-05-23 12:45:00,1475.9,1476.4,1475.25,1476.02,69
2025-05-23 13:00:00,1476.02,1476.29,1474.24,1474.24,52
2025-05-23 13:15:00,1474.24,1474.37,1473.45,1473.89,61
2025-05-23 13:30:00,1473.89,1475.98,1473.53,1475.98,54
2025-05-23 13:45:00,1475.98,1477.7,1475.98,1477.7,62
2025-05-23 14:00:00,1477.57,1480.11,1477.45,1479.99,56
2025-05-23 14:15:00,1479.99,1480.74,1478.99,1479.15,67
2025-05-23 14:30:00,1479.14,1479.5,1468.45,1470.32,171
2025-05-23 14:45:00,1470.57,1471.68,1459.43,1459.43,404
2025-05-23 15:00:00,1459.43,1459.43,1450.06,1453.24,393
2025-05-23 15:15:00,1453.24,1461.93,1451.75,1461.93,234
2025-05-23 15:30:00,1461.92,1464.65,1460.59,1463.33,116
2025-05-23 15:45:00,1463.33,1463.33,1459.52,1461.88,117
2025-05-23 16:00:00,1461.88,1462.01,1458.21,1458.21,91
2025-05-26 10:00:00,1483.3,1485.59,1482.31,1483.71,75
2025-05-26 10:15:00,1483.71,1486.37,1482.82,1482.83,95
2025-05-26 10:30:00,1482.83,1484.46,1482.83,1484.34,58
2025-05-26 10:45:00,1484.46,1486.84,1484.46,1486.34,45
2025-05-26 11:00:00,1486.34,1487.06,1485.47,1485.47,57
2025-05-26 11:15:00,1485.46,1485.66,1484.92,1485.66,53
2025-05-26 11:30:00,1485.66,1486.43,1485.28,1486.43,51
2025-05-26 11:45:00,1486.43,1487.03,1486.26,1486.27,46
2025-05-26 12:00:00,1486.27,1486.46,1485.62,1486.14,43
2025-05-26 12:15:00,1486.13,1486.32,1485.73,1485.85,53
2025-05-26 12:30:00,1485.85,1485.85,1483.98,1484.75,44
2025-05-26 12:45:00,1484.75,1486.35,1484.75,1486.23,51
2025-05-26 13:00:00,1486.22,1486.22,1485.73,1485.91,36
2025-05-26 13:15:00,1485.92,1486.04,1485.5,1485.5,37
2025-05-26 13:30:00,1485.49,1485.5,1483.45,1483.69,46
2025-05-26 13:45:00,1483.82,1484.26,1483.64,1483.76,62
2025-05-26 14:00:00,1483.63,1483.69,1483.4,1483.69,40
2025-05-26 14:15:00,1483.72,1484.07,1483.72,1483.87,22
2025-05-26 14:30:00,1483.86,1483.86,1482.88,1482.88,37
2025-05-26 14:45:00,1482.87,1483.9,1482.87,1483.9,32
2025-05-26 15:00:00,1483.9,1484.05,1483.68,1483.8,31
2025-05-26 15:15:00,1483.79,1483.91,1483.4,1483.53,34
2025-05-26 15:30:00,1483.52,1483.74,1482.29,1483.23,38
2025-05-26 15:45:00,1483.23,1484.45,1483.23,1484.45,39
2025-05-26 16:00:00,1484.45,1485.19,1484.45,1484.78,14
2025-05-27 10:30:00,1488.2,1490.42,1488.2,1490.42,37
2025-05-27 10:45:00,1490.42,1491.71,1489.49,1489.62,51
2025-05-27 11:00:00,1489.62,1491.79,1489.6,1491.79,52
2025-05-27 11:15:00,1491.79,1495.39,1491.79,1495.39,67
2025-05-27 11:30:00,1495.52,1495.77,1492.22,1492.61,57
2025-05-27 11:45:00,1492.73,1493.79,1492.73,1493.79,42
2025-05-27 12:00:00,1493.8,1496.56,1493.44,1496.56,58
2025-05-27 12:15:00,1496.56,1496.56,1494.92,1494.92,41
2025-05-27 12:30:00,1494.92,1495.77,1494.88,1495.16,55
2025-05-27 12:45:00,1495.17,1496.45,1495.16,1496.18,31
2025-05-27 13:00:00,1496.17,1496.28,1495.67,1496.28,33
2025-05-27 13:15:00,1496.41,1497.36,1496.17,1497.36,44
2025-05-27 13:30:00,1497.36,1498.7,1497.24,1498.58,54
2025-05-27 13:45:00,1498.58,1498.58,1497.62,1497.62,28
2025-05-27 14:00:00,1497.62,1497.62,1496.31,1496.66,35
2025-05-27 14:15:00,1496.66,1496.67,1496.3,1496.4,28
2025-05-27 14:30:00,1496.4,1496.53,1495.0,1495.65,39
2025-05-27 14:45:00,1495.65,1497.61,1495.5,1497.49,53
2025-05-27 15:00:00,1497.49,1497.5,1497.25,1497.28,34
2025-05-27 15:15:00,1497.28,1497.3,1495.61,1495.61,44
2025-05-27 15:30:00,1495.61,1496.27,1494.73,1495.67,51
2025-05-27 15:45:00,1495.67,1496.89,1495.29,1496.65,65
2025-05-27 16:00:00,1496.77,1497.63,1495.64,1497.5,70
2025-05-28 10:00:00,1501.83,1505.44,1500.71,1501.08,90
2025-05-28 10:15:00,1501.08,1501.08,1497.67,1497.8,108
2025-05-28 10:30:00,1497.8,1500.01,1497.8,1500.01,63
2025-05-28 10:45:00,1500.13,1500.26,1498.22,1498.71,81
2025-05-28 11:00:00,1498.83,1498.97,1495.95,1498.33,71
2025-05-28 11:15:00,1498.45,1498.82,1495.93,1496.3,60
2025-05-28 11:30:00,1496.3,1496.9,1495.82,1495.94,48
2025-05-28 11:45:00,1495.93,1495.93,1493.28,1493.28,48
2025-05-28 12:00:00,1493.28,1493.28,1491.28,1493.22,62
2025-05-28 12:15:00,1493.22,1493.22,1490.65,1490.65,53
2025-05-28 12:30:00,1490.77,1491.96,1490.64,1491.73,48
2025-05-28 12:45:00,1491.73,1492.64,1491.64,1491.77,47
2025-05-28 13:00:00,1491.77,1492.4,1490.88,1491.14,46
2025-05-28 13:15:00,1491.27,1491.83,1490.43,1491.7,35
2025-05-28 13:30:00,1491.71,1492.34,1490.48,1490.6,50
2025-05-28 13:45:00,1490.6,1491.84,1488.97,1491.84,65
2025-05-28 14:00:00,1491.84,1491.96,1491.0,1491.14,30
2025-05-28 14:15:00,1491.13,1491.26,1490.98,1490.99,29
2025-05-28 14:30:00,1490.99,1490.99,1489.78,1490.01,38
2025-05-28 14:45:00,1490.01,1490.26,1489.27,1489.41,41
2025-05-28 15:00:00,1489.41,1490.12,1489.29,1489.78,36
2025-05-28 15:15:00,1489.78,1491.58,1489.78,1491.22,40
2025-05-28 15:30:00,1491.22,1491.22,1489.29,1489.41,34
2025-05-28 15:45:00,1489.41,1489.77,1488.38,1489.27,44
2025-05-28 16:00:00,1489.15,1491.31,1489.04,1491.3,39
2025-05-30 10:00:00,1485.83,1489.57,1485.08,1489.57,55
2025-05-30 10:15:00,1489.57,1492.51,1489.57,1491.29,106
2025-05-30 10:30:00,1491.29,1493.71,1491.29,1492.98,76
2025-05-30 10:45:00,1492.98,1494.84,1492.98,1494.84,65
2025-05-30 11:00:00,1494.84,1495.95,1494.27,1494.77,82
2025-05-30 11:15:00,1494.77,1495.27,1494.11,1494.24,45
2025-05-30 11:30:00,1494.24,1494.24,1492.21,1492.21,58
2025-05-30 11:45:00,1492.21,1492.82,1491.79,1492.42,56
2025-05-30 12:00:00,1492.42,1493.44,1492.19,1492.69,48
2025-05-30 12:15:00,1492.7,1492.73,1491.47,1491.47,44
2025-05-30 12:30:00,1491.47,1491.56,1490.41,1491.43,47
2025-05-30 12:45:00,1491.43,1491.91,1491.29,1491.55,41
2025-05-30 13:00:00,1491.56,1492.06,1490.93,1491.07,40
2025-05-30 13:15:00,1491.07,1491.82,1490.82,1491.82,35
2025-05-30 13:30:00,1491.82,1492.32,1491.82,1492.07,30
2025-05-30 13:45:00,1492.07,1492.31,1491.42,1491.67,39
2025-05-30 14:00:00,1491.79,1492.75,1491.66,1492.63,37
2025-05-30 14:15:00,1492.64,1493.06,1492.51,1492.54,29
2025-05-30 14:30:00,1492.54,1492.54,1491.36,1491.83,36
2025-05-30 14:45:00,1491.83,1492.1,1489.22,1490.48,69
2025-05-30 15:00:00,1490.48,1490.98,1484.64,1487.14,116
2025-05-30 15:15:00,1487.14,1489.1,1487.02,1487.72,96
2025-05-30 15:30:00,1487.84,1489.84,1487.71,1488.86,57
2025-05-30 15:45:00,1488.86,1490.04,1488.86,1489.78,47
2025-05-30 16:00:00,1489.77,1491.03,1489.14,1491.03,55
2025-06-02 10:00:00,1487.23,1490.1,1486.11,1486.61,284
2025-06-02 10:15:00,1486.73,1488.73,1480.12,1480.74,249
2025-06-02 10:30:00,1480.73,1485.11,1480.24,1482.93,113
2025-06-02 10:45:00,1482.92,1484.47,1482.8,1483.58,66
2025-06-02 11:00:00,1483.58,1488.57,1483.58,1488.45,97
2025-06-02 11:15:00,1488.45,1488.45,1485.32,1486.21,66
2025-06-02 11:30:00,1486.21,1487.32,1485.96,1487.2,62
2025-06-02 11:45:00,1487.2,1489.13,1487.08,1488.78,49
2025-06-02 12:00:00,1488.79,1488.79,1486.74,1487.74,62
2025-06-02 12:15:00,1487.86,1488.73,1487.76,1488.15,41
2025-06-02 12:30:00,1488.15,1488.53,1486.81,1486.81,40
2025-06-02 12:45:00,1486.69,1489.08,1486.31,1489.07,48
2025-06-02 13:00:00,1489.07,1490.36,1488.94,1490.09,45
2025-06-02 13:15:00,1490.09,1490.09,1487.88,1487.88,42
2025-06-02 13:30:00,1487.88,1490.69,1487.88,1490.69,57
2025-06-02 13:45:00,1490.57,1491.79,1490.31,1491.78,35
2025-06-02 14:00:00,1491.78,1492.62,1491.12,1492.59,56
2025-06-02 14:15:00,1492.59,1494.59,1492.59,1494.36,43
2025-06-02 14:30:00,1494.36,1495.57,1494.26,1495.18,44
2025-06-02 14:45:00,1495.18,1496.15,1495.18,1495.64,38
2025-06-02 15:00:00,1495.64,1497.14,1495.14,1495.14,54
2025-06-02 15:15:00,1495.13,1495.69,1494.79,1495.69,39
2025-06-02 15:30:00,1495.68,1496.12,1494.89,1495.86,46
2025-06-02 15:45:00,1495.86,1496.11,1495.35,1495.52,44
2025-06-02 16:00:00,1495.52,1496.15,1494.77,1495.66,46
2025-06-03 10:00:00,1495.43,1499.04,1495.43,1497.3,91
2025-06-03 10:15:00,1497.3,1498.94,1493.02,1493.05,92
2025-06-03 10:30:00,1493.06,1498.51,1493.06,1497.63,97
2025-06-03 10:45:00,1497.63,1497.87,1493.95,1494.34,79
2025-06-03 11:00:00,1494.34,1494.88,1491.63,1492.27,76
2025-06-03 11:15:00,1492.4,1492.9,1491.14,1491.15,63
2025-06-03 11:30:00,1491.15,1491.9,1490.02,1490.77,71
2025-06-03 11:45:00,1490.76,1492.07,1490.15,1491.96,56
2025-06-03 12:00:00,1491.96,1493.22,1491.68,1493.22,53
2025-06-03 12:15:00,1493.34,1495.16,1493.34,1493.34,58
2025-06-03 12:30:00,1493.35,1494.24,1492.73,1494.14,50
2025-06-03 12:45:00,1494.14,1494.29,1492.82,1492.82,39
2025-06-03 13:00:00,1492.82,1493.09,1492.77,1492.77,29
2025-06-03 13:15:00,1492.77,1493.01,1491.6,1491.98,33
2025-06-03 13:30:00,1491.98,1493.03,1491.98,1493.02,39
2025-06-03 13:45:00,1493.02,1493.61,1492.82,1493.22,34
2025-06-03 14:00:00,1493.22,1493.34,1492.78,1493.04,33
2025-06-03 14:15:00,1492.92,1493.17,1492.74,1492.98,27
2025-06-03 14:30:00,1492.97,1493.51,1492.85,1493.26,27
2025-06-03 14:45:00,1493.26,1493.5,1493.11,1493.47,34
2025-06-03 15:00:00,1493.47,1493.47,1492.11,1492.23,40
2025-06-03 15:15:00,1492.23,1492.23,1490.34,1490.99,49
2025-06-03 15:30:00,1490.99,1492.36,1490.99,1491.83,46
2025-06-03 15:45:00,1491.83,1492.07,1491.27,1491.57,35
2025-06-03 16:00:00,1491.69,1492.92,1490.9,1490.9,56
2025-06-04 10:00:00,1491.81,1492.3,1489.32,1492.05,112
2025-06-04 10:15:00,1492.05,1496.31,1492.05,1496.31,92
2025-06-04 10:30:00,1496.31,1498.19,1496.31,1497.78,73
2025-06-04 10:45:00,1497.79,1498.28,1496.78,1497.64,66
2025-06-04 11:00:00,1497.64,1501.25,1497.64,1501.13,72
2025-06-04 11:15:00,1501.13,1501.7,1499.46,1501.57,58
2025-06-04 11:30:00,1501.57,1501.58,1499.2,1500.46,64
2025-06-04 11:45:00,1500.46,1500.62,1498.95,1499.09,47
2025-06-04 12:00:00,1499.34,1500.62,1499.34,1500.62,55
2025-06-04 12:15:00,1500.62,1502.12,1500.62,1501.25,48
2025-06-04 12:30:00,1501.25,1501.33,1499.79,1499.79,36
2025-06-04 12:45:00,1499.79,1499.79,1497.96,1498.44,44
2025-06-04 13:00:00,1498.44,1498.44,1494.73,1494.86,53
2025-06-04 13:15:00,1494.98,1496.38,1494.98,1496.38,44
2025-06-04 13:30:00,1496.39,1496.88,1496.13,1496.69,36
2025-06-04 13:45:00,1496.69,1497.77,1496.44,1497.77,31
2025-06-04 14:00:00,1497.77,1497.99,1497.2,1497.86,45
2025-06-04 14:15:00,1497.86,1498.83,1497.83,1498.83,25
2025-06-04 14:30:00,1498.83,1499.73,1498.83,1499.24,31
2025-06-04 14:45:00,1499.24,1499.37,1497.81,1497.93,44
2025-06-04 15:00:00,1497.92,1499.75,1497.91,1499.75,36
2025-06-04 15:15:00,1499.63,1499.63,1497.99,1498.31,49
2025-06-04 15:30:00,1498.31,1499.58,1498.19,1498.32,52
2025-06-04 15:45:00,1498.32,1498.33,1497.21,1497.39,33
2025-06-04 16:00:00,1497.39,1497.88,1497.13,1497.38,41
2025-06-05 10:00:00,1496.75,1502.0,1496.5,1502.0,140
2025-06-05 10:15:00,1502.12,1506.11,1502.12,1504.45,127
2025-06-05 10:30:00,1504.57,1505.47,1503.03,1504.98,73
2025-06-05 10:45:00,1504.98,1505.71,1503.73,1505.71,61
2025-06-05 11:00:00,1505.71,1507.04,1505.69,1506.15,51
2025-06-05 11:15:00,1506.15,1506.98,1504.99,1506.98,50
2025-06-05 11:30:00,1507.11,1508.88,1507.1,1508.53,50
2025-06-05 11:45:00,1508.53,1509.17,1508.03,1509.17,41
2025-06-05 12:00:00,1509.05,1509.87,1508.92,1509.48,49
2025-06-05 12:15:00,1509.48,1510.38,1509.35,1509.85,48
2025-06-05 12:30:00,1509.85,1510.52,1509.62,1510.52,44
2025-06-05 12:45:00,1510.52,1511.01,1510.39,1510.71,43
2025-06-05 13:00:00,1510.71,1510.74,1510.22,1510.36,32
2025-06-05 13:15:00,1510.24,1510.89,1510.17,1510.17,39
2025-06-05 13:30:00,1510.17,1510.66,1508.89,1508.89,44
2025-06-05 13:45:00,1508.89,1508.99,1508.0,1508.75,37
2025-06-05 14:00:00,1508.75,1509.03,1507.53,1507.53,42
